번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
11,전라남도 영암군,시종면 마한로 태간저수지주변 1ch,시종면 월송리 64-1 태간저수지주변 1ch,재난재해,2,200,저수지,30.0,2018-04,061-470-2139,34.86,126.61,2020-12-11
12,전라남도 영암군,영암읍 교동로 58 교동천 상하류주변 1ch,영암읍 교동리 251-1 교동천 상하류주변 1ch,재난재해,2,200,하천방면,30.0,2018-04,061-470-2139,34.797,126.691,2020-12-11
13,전라남도 영암군,군서면 왕인로 647 성양저수지 주변 1ch,군서면 성양리 427-8 성양저수지 주변 1ch,재난재해,1,200,저수지,30.0,2018-04,061-470-2139,34.773,126.642,2020-12-11
14,전라남도 영암군,군서면 영산로 학산천 주변 1ch,군서면 양장리 1608 학산천 주변 1ch,재난재해,1,200,천 주변,30.0,2017-10,061-470-2139,34.796,126.59,2020-12-11
15,전라남도 영암군,군서면 마한로 408 (다리건너기전) 1ch,군서면 해창리 821(다리건너기전) 1ch,재난재해,1,200,도로 위,30.0,2017-10,061-470-2139,34.819,126.651,2020-12-11
16,전라남도 영암군,미암면 흑석로 1906 독천교량(망월교량) 앞 1ch,미암면 채지리 129-1 독천교량(망월교량) 앞 1ch,재난재해,1,200,교량 방면,30.0,2017-10,061-470-2139,34.724,126.569,2020-12-11
17,전라남도 영암군,"학산면 독천로 196-15, 망월천 천변주차장 주변 1ch","학산면 독천리 30-15, 망월천 천변주차장 주변 1ch",재난재해,2,200,교량 방면,30.0,2018-04,061-470-2139,34.725,126.571,2020-12-11
18,전라남도 영암군,학산면 독천로 153-17 학산배수펌프장 1ch,학산면 독천리 153-17 학산배수펌프장 1ch,재난재해,1,200,하천 방면,30.0,2017-10,061-470-2139,34.726,126.564,2020-12-11
19,전라남도 영암군,미암면 미중로 62 미암초등학교 정문 2ch,미암면 선황리 207-1 미암초등학교 정문 2ch,어린이보호,2,200,어린이보호구역,30.0,2017-10,061-470-2139,34.699,126.574,2020-12-11
20,전라남도 영암군,삼호읍 신항로 120-65(명품오션빌+썬대교어린이집) 1ch,삼호읍 용당리 1926-80(명품오션빌+썬대교어린이집) 1ch,어린이보호,3,200,어린이보호구역,30.0,2020-05,061-470-2139,34.749,126.377,2020-12-11
21,전라남도 영암군,삼호읍 신항로 123-11 한마음유치원 옆 삼거리 1ch,삼호읍 용당리2177-2 한마음유치원 옆 삼거리 1ch,어린이보호,3,200,어린이보호구역,30.0,2018-05,061-470-2139,34.747,126.375,2020-12-11
22,전라남도 영암군,삼호읍 신항로 77 삼호서초후문 1ch,삼호읍 용당리 2178-1 삼호서초후문 1ch,어린이보호,3,200,어린이보호구역,30.0,2017-10,061-470-2139,34.746,126.377,2020-12-11
23,전라남도 영암군,삼호읍 신촌길 2(미니스톱건너편) 삼호서초정문 1ch,삼호읍 용당리 1870(미니스톱건너편) 삼호서초정문 1ch,어린이보호,2,200,어린이보호구역,30.0,2017-10,061-470-2139,34.746,126.379,2020-12-11
24,전라남도 영암군,삼호읍 아산길 23 (아산마을회관) 용당초등학교 앞 근처 1ch,삼호읍 용당리 383-6(아산마을회관) 용당초등학교 앞 근처 1ch,어린이보호,3,200,어린이보호구역,30.0,2018-11,061-470-2139,34.761,126.399,2020-12-11
25,전라남도 영암군,삼호읍 신항로90 삼호서초앞 근처 1ch,삼호읍 용당리1866-4 삼호서초앞 근처 1ch,어린이보호,3,200,어린이보호구역,30.0,2018-11,061-470-2139,34.747,126.378,2020-12-11
26,전라남도 영암군,삼호읍 대불주거로 1길 64(천사나라 어린이집삼거리) 1ch,삼호읍 용앙리 1672-1(천사나라 어린이집삼거리) 1ch,어린이보호,2,200,어린이보호구역,30.0,2020-05,061-470-2139,34.755,126.46,2020-12-11
27,전라남도 영암군,영암읍 영암초중고길 6 영암초등학교 1ch,영암읍 회문리 186 영암초등학교 1ch,어린이보호,4,200,어린이보호구역,30.0,2017-10,061-470-2139,34.796,126.689,2020-12-11
28,전라남도 영암군,영암읍 월출로 21 영암초등학교 후문 1ch,영암읍 회문리 186-1 영암초등학교 후문 1ch,어린이보호,1,200,어린이보호구역,30.0,2017-10,061-470-2139,34.797,126.686,2020-12-11
29,전라남도 영암군,군서면 왕인로 510 구림초등학교 1ch,군서면 동구림리 42-7 구림초등학교 1ch,어린이보호,3,200,어린이보호구역,30.0,2017-10,061-470-2139,34.763,126.633,2020-12-11
30,전라남도 영암군,덕진면 백운선로 26 덕진초등학교 1ch,덕진면 덕진리 285-1 덕진초등학교 1ch,어린이보호,2,200,어린이보호구역,30.0,2017-10,061-470-2139,34.821,126.7,2020-12-11
31,전라남도 영암군,덕진면 백운선로 26 덕진초등학교 2ch,덕진면 덕진리 285-1 덕진초등학교 2ch,어린이보호,1,200,어린이보호구역,30.0,2017-10,061-470-2139,34.821,126.7,2020-12-11
32,전라남도 영암군,덕진면 백운선로 8 덕진초등학교 정문 1ch,덕진면 덕진리 271-2 덕진초등학교 정문 1ch,어린이보호,1,200,어린이보호구역,30.0,2017-10,061-470-2139,34.821,126.698,2020-12-11
33,전라남도 영암군,도포면 줄다리로 114 도포초등학교 1ch,도포면 덕화리 137-1 도포초등학교 1ch,어린이보호,3,200,어린이보호구역,30.0,2017-10,061-470-2139,34.836,126.636,2020-12-11
34,전라남도 영암군,미암면 선황로 19 미암초등학교 후문 1ch,미암면 선황리 252-20 미암초등학교 후문 1ch,어린이보호,1,200,어린이보호구역,30.0,2017-10,061-470-2139,34.7,126.575,2020-12-11
35,전라남도 영암군,삼호읍 서창호수길 23-1 서창초등학교 후문 1ch,삼호읍 서창리 469-5 서창초등학교 후문 1ch,어린이보호,1,200,어린이보호구역,30.0,2017-10,061-470-2139,34.728,126.531,2020-12-11
36,전라남도 영암군,삼호읍 서창호수길 23-1 서창초등학교 정문 2ch,삼호읍 서창리 525-3 서창초등학교 정문 2ch,어린이보호,2,200,어린이보호구역,30.0,2017-10,061-470-2139,34.728,126.533,2020-12-11
37,전라남도 영암군,삼호읍 대불주거6로 41 대불초등학교 정문 1ch,삼호읍 용당리 1665-5 대불초등학교 정문 1ch,어린이보호,1,200,어린이보호구역,30.0,2017-10,061-470-2139,34.756,126.461,2020-12-11
38,전라남도 영암군,삼호읍 나불외도로 77 나불 유원지(영산재호텔방면) 1ch,삼호읍 나불리 11-1 나불 유원지(영산재호텔방면) 1ch,생활방범,3,200,유원지 입구,30.0,2019-02,061-470-2139,34.781,126.462,2020-12-11
39,전라남도 영암군,군서면 도갑사로 305 (도갑사탐방로 입구) 1ch,군서면 도갑리 60-3 (도갑사탐방로 입구) 1ch,생활방범,3,200,공원 내,30.0,2017-10,061-470-2139,34.754,126.661,2020-12-11
40,전라남도 영암군,덕진면 남성촌길 3 남성촌마을 입구 주변,덕진면 금강리 381-6 남성촌마을 입구 주변,교통정보수집,3,200,도로 위,30.0,2020-04,061-470-2139,34.839,126.691,2020-12-11
41,전라남도 영암군,삼호읍 나불로 21 농업박물관교차로,삼호읍 나불리 287-2 농업박물관교차로,교통정보수집,4,200,도로 위,30.0,2017-10,061-470-2139,34.774,126.458,2020-12-11
42,전라남도 영암군,삼호읍 녹색로 592 나불1삼거리,삼호읍 나불리 321-7 나불1삼거리,교통정보수집,4,200,도로 위,30.0,2017-10,061-470-2139,34.78,126.453,2020-12-11
43,전라남도 영암군,삼호읍 대불로 737 대불 부두 사거리,삼호읍 난전리 1685-24 대불 부두 사거리,교통정보수집,3,200,도로 위,30.0,2017-10,061-470-2139,34.775,126.425,2020-12-11
44,전라남도 영암군,삼호읍 녹색로 1015-6 풍성한교회 앞 주변,삼호읍 용앙리 253-29 풍성한교회 앞 주변,교통정보수집,3,200,도로 위,30.0,2019-10,061-470-2139,34.749,126.475,2020-12-11
45,전라남도 영암군,삼호읍 삼호중앙로 244 삼호터미널 앞 삼거리,삼호읍 용앙리 7-3 삼호터미널 앞 삼거리,교통정보수집,4,200,도로 위,30.0,2018-04,061-470-2139,34.746,126.478,2020-12-11
46,전라남도 영암군,삼호읍 삼호중앙로 250 호동교차로,삼호읍 용앙리 산 4-9 호동교차로,교통정보수집,3,200,도로 위,30.0,2019-10,061-470-2139,34.746,126.479,2020-12-11
47,전라남도 영암군,군서면 영암로 오산삼거리,군서면 마산리 93-20 오산삼거리,교통정보수집,1,200,도로 위,30.0,2017-10,061-470-2139,34.79,126.667,2020-12-11
48,전라남도 영암군,군서면 영암로 1141 과수원 모텔 앞,군서면 월곡리 378-14 과수원 모텔 앞,교통정보수집,2,200,도로 위,30.0,2019-10,061-470-2139,34.785,126.658,2020-12-11
49,전라남도 영암군,금정면 연송로 830 (다보마을큰길 삼거리),금정면 연보리 산 166-2(다보마을큰길 삼거리),교통정보수집,2,200,도로 위,30.0,2020-05,061-470-2139,34.846,126.751,2020-12-11
50,전라남도 영암군,금정면 영나로 1198 (나주 방면),금정면 안노리 1175-4 (나주 방면),교통정보수집,1,200,도로 위,30.0,2017-10,061-470-2139,34.889,126.747,2020-12-11
51,전라남도 영암군,금정면 영나로 22 대연교회앞,금정면 연소리 89-13 대연교회앞,교통정보수집,1,200,도로 위,30.0,2017-10,061-470-2139,34.804,126.798,2020-12-11
52,전라남도 영암군,금정면 영나로 1210 금대교차로 주변,금정면 와운리 65-35 금대교차로 주변,교통정보수집,3,200,도로 위,30.0,2018-04,061-470-2139,34.889,126.747,2020-12-11
53,전라남도 영암군,금정면 영나로 866 용흥삼거리 주변,금정면 용흥리 1177-11 용흥삼거리 주변,교통정보수집,3,200,도로 위,30.0,2018-07,061-470-2139,34.862,126.75,2020-12-11
54,전라남도 영암군,금정면 영나로 1107 (석산삼거리),금정면 월평리 399(석산삼거리),교통정보수집,3,200,도로 위,30.0,2020-05,061-470-2139,34.883,126.749,2020-12-11
55,전라남도 영암군,덕진면 예향로 1916-5 청림삼거리,덕진면 금강리 916 청림삼거리,교통정보수집,4,200,도로 위,30.0,2019-10,061-470-2139,34.834,126.692,2020-12-11
56,전라남도 영암군,덕진면 여운제로 여운재터널(허문저수지),덕진면 노송리 산 42-15 여운재터널(허문저수지),교통정보수집,5,200,도로 위,30.0,2017-10,061-470-2139,34.818,126.741,2020-12-11
57,전라남도 영암군,덕진면 여운제로 산 57-47(고속도로 공사현장),덕진면 노송리 산 57-47(고속도로 공사현장),교통정보수집,1,200,도로 위,30.0,2020-05,061-470-2139,34.815,126.74,2020-12-11
58,전라남도 영암군,덕진면 예향로 1745 덕진 효병원 사거리,덕진면 덕진리 449-6 덕진 효병원 사거리,교통정보수집,4,200,도로 위,30.0,2017-10,061-470-2139,34.821,126.697,2020-12-11
59,전라남도 영암군,미암면 흑석로 1359-8 원남산마을부근 (해남→미암),미암면 남산리 971-5 원남산마을부근 (해남→미암),교통정보수집,2,200,도로 위,30.0,2017-10,061-470-2139,34.681,126.565,2020-12-11
60,전라남도 영암군,삼호읍 관광레저로 (삼포리1079-17) F1 도로 삼포대교,삼호읍 삼포리 1079-17 F1 도로 삼포대교,교통정보수집,1,200,도로 위,30.0,2017-10,061-470-2139,34.732,126.391,2020-12-11
61,전라남도 영암군,삼호읍 대불산단4로 5 대불교차로 사거리(태성비철금속주변),삼호읍 난전리 458-1 대불교차로 사거리(태성비철금속주변),교통정보수집,3,200,도로 위,30.0,2018-04,061-470-2139,34.744,126.45,2020-12-11
62,전라남도 영암군,삼호읍 저두길 25 저두교차로(전남폐차장푯말),삼호읍 난전리 52-1 저두교차로(전남폐차장푯말),교통정보수집,4,200,도로 위,30.0,2019-10,061-470-2139,34.742,126.46,2020-12-11
63,전라남도 영암군,삼호읍 망산리 1332 영암>해남 방면,삼호읍 망산리 1332 영암>해남 방면,교통정보수집,3,200,도로 위,30.0,2018-04,061-470-2139,34.707,126.51,2020-12-11
64,전라남도 영암군,삼호읍 녹색로 1538 서창교차로(서창저수지 주변),삼호읍 망산리 5-11 서창교차로(서창저수지 주변),교통정보수집,3,200,도로 위,30.0,2019-10,061-470-2139,34.734,126.527,2020-12-11
65,전라남도 영암군,삼호읍 용당로 10 삼포교차로(F1경기장주변),삼호읍 삼포리 365-14 삼포교차로(F1경기장주변),교통정보수집,7,200,도로 위,30.0,2019-10,061-470-2139,34.746,126.415,2020-12-11
66,전라남도 영암군,삼호읍 용당로 94 상촌교차로 그랑프리주유소 앞,삼호읍 삼포리 580-1 상촌교차로 그랑프리주유소 앞,교통정보수집,4,200,도로 위,30.0,2018-04,061-470-2139,34.753,126.41,2020-12-11
67,전라남도 영암군,삼호읍 대불로96-4(삼포리1014-31) 현대중공업 정문 1ch,삼호읍 삼포리 1014-31 현대중공업 정문,생활방범,1,200,도로 위,30.0,2018-04,061-470-2139,34.739,126.389,2020-12-11
68,전라남도 영암군,삼호읍 대불주거1로  6 (용앙리1688-13) 금호아파트 사거리 1ch,삼호읍 용앙리 1688-13 금호아파트 사거리,생활방범,4,200,도로 위,30.0,2017-10,061-470-2139,34.753,126.458,2020-12-11
69,전라남도 영암군,삼호읍 대불주거1로 192 코스틸산업 사거리 4ch,삼호읍 용앙리 1702-68 코스틸산업 사거리,생활방범,4,200,도로 위,30.0,2017-10,061-470-2139,34.748,126.448,2020-12-11
70,전라남도 영암군,삼호읍 대불주거1로15길 14 앙감마을 주변 1ch,삼호읍 용앙리 1697-7 앙감마을 주변,생활방범,1,200,도로 위,30.0,2019-06,061-470-2139,34.753,126.457,2020-12-11
71,전라남도 영암군,삼호읍 대불주거1로17길 23(청미래하우스 B동) 2ch,삼호읍 용앙리 1696-1(청미래하우스 B동),생활방범,2,200,도로 위,30.0,2020-05,061-470-2139,34.753,126.453,2020-12-11
72,전라남도 영암군,삼호읍 대불주거1로9길 35 미니스톱사거리 1ch,삼호읍 용앙리 1697-12 미니스톱사거리,생활방범,2,200,도로 위,30.0,2019-10,061-470-2139,34.753,126.455,2020-12-11
73,전라남도 영암군,삼호읍 대불주거2로1길 24 (용앙리1670-10) 금호아파트 후문 3ch,삼호읍 용앙리 1670-10 금호아파트 후문,생활방범,3,200,도로 위,30.0,2017-10,061-470-2139,34.754,126.459,2020-12-11
74,전라남도 영암군,삼호읍 대불주거5로 5 삼호지구대부근 1ch,삼호읍 용앙리 1681-1 삼호지구대부근,생활방범,4,200,도로 위,30.0,2017-10,061-470-2139,34.755,126.456,2020-12-11
75,전라남도 영암군,삼호읍 대불주거5로12  현대타운 앞 1ch,삼호읍 용앙리 1664-8 현대타운 앞,생활방범,1,200,도로 위,30.0,2017-10,061-470-2139,34.754,126.456,2020-12-11
76,전라남도 영암군,삼호읍 대불주거5로8길 KT 뒷길 1ch,삼호읍 용앙리 1657-8 KT 뒷길,생활방범,3,200,도로 위,30.0,2017-10,061-470-2139,34.753,126.453,2020-12-11
77,전라남도 영암군,삼호읍 대불주거7로12길 9(둥지빌 삼거리) 3ch,삼호읍 용앙리 1652-8 (둥지빌 삼거리),생활방범,3,200,도로 위,30.0,2020-05,061-470-2139,34.756,126.452,2020-12-11
78,전라남도 영암군,삼호읍 대불주거7로6길 13 운동장마트 1ch,삼호읍 용앙리 1649-1 운동장마트,생활방범,3,200,도로 위,30.0,2017-10,061-470-2139,34.757,126.453,2020-12-11
79,전라남도 영암군,삼호읍 대불주거7로6길 2 K7당구장인근 1ch,삼호읍 용앙리 1644-16 K7당구장인근,생활방범,1,200,도로 위,30.0,2020-09,061-470-2139,34.755,126.451,2020-12-11
80,전라남도 영암군,삼호읍 대불주거7로7길 시골밥상 사거리 1ch,삼호읍 용앙리1646-24 시골밥상 사거리,생활방범,4,200,도로 위,30.0,2017-10,061-470-2139,34.756,126.453,2020-12-11
81,전라남도 영암군,삼호읍 삼호중앙로 202 주공1차교차로 4ch,삼호읍 용앙리 171-2 주공1차교차로,생활방범,4,200,도로 위,30.0,2017-10,061-470-2139,34.745,126.473,2020-12-11
82,전라남도 영암군,삼호읍 대보둑로 80-4 우산정마을 입구 1ch,삼호읍 서창리 산102-6 우산정마을 입구,생활방범,1,200,도로 위,30.0,2017-10,061-470-2139,34.729,126.533,2020-12-11
83,전라남도 영암군,삼호읍 세가래1길 17 종원아파트공원 3ch,삼호읍 용앙리222-9 종원아파트공원,생활방범,3,200,도로 위,30.0,2017-10,061-470-2139,34.747,126.473,2020-12-11
84,전라남도 영암군,삼호읍 신촌길10(송원바베큐 인근) 1ch,삼호읍 용당리 1868(송원바베큐 인근),생활방범,1,200,도로 위,30.0,2020-05,061-470-2139,34.747,126.38,2020-12-11
85,전라남도 영암군,삼호읍 신항로 118 서부출장소 주변 1ch,삼호읍 용당리1853-3 서부출장소 주변,생활방범,1,200,도로 위,30.0,2019-05,061-470-2139,34.748,126.376,2020-12-11
86,전라남도 영암군,삼호읍 신항로 135-36 삼호4차아파트 뒤 상가지역 2ch,삼호읍 용당리 1847-6 삼호4차아파트 뒤 상가지역,생활방범,2,200,도로 위,30.0,2018-05,061-470-2139,34.748,126.372,2020-12-11
87,전라남도 영암군,삼호읍 신항로 135-36 삼호4차아파트 옆 상가지역 1ch,삼호읍 용당리 1847-6 삼호4차아파트 옆 상가지역,생활방범,3,200,도로 위,30.0,2018-05,061-470-2139,34.749,126.371,2020-12-11
88,전라남도 영암군,삼호읍 신항로 135-51 삼호1차아파트 앞 상가지역 1ch,삼호읍 용당리 2175-1 삼호1차아파트 앞 상가지역,생활방범,3,200,도로 위,30.0,2018-05,061-470-2139,34.747,126.369,2020-12-11
89,전라남도 영암군,삼호읍 신항로63-13 한마음회관 뒤 사거리 5ch,삼호읍 용당리 2179-3 한마음회관 뒤 사거리,생활방범,5,200,도로 위,30.0,2018-05,061-470-2139,34.744,126.38,2020-12-11
90,전라남도 영암군,삼호읍 모밀항길 39-18(희망가 아파트 입구) 1ch,삼호읍 용당리 1500-5(희망가 아파트 입구),생활방범,2,200,도로 위,30.0,2020-05,061-470-2139,34.751,126.383,2020-12-11
91,전라남도 영암군,삼호읍 대불주거 9로 92(우리마트 사거리) 2ch,삼호읍 용앙리 1642-12(우리마트 사거리),생활방범,2,200,도로 위,30.0,2020-05,061-470-2139,34.758,126.455,2020-12-11
92,전라남도 영암군,삼호읍 대불주거 9로 92(빅마트 삼거리) 3ch,삼호읍 용앙리 1645-8(빅마트 삼거리),생활방범,2,200,도로 위,30.0,2020-05,061-470-2139,34.757,126.455,2020-12-11
93,전라남도 영암군,삼호읍 대불주거 9로 92(전남과학기술진흥센터 사거리) 5ch,삼호읍 용앙리 1657-2(전남과학기술진흥센터 사거리),생활방범,3,200,도로 위,30.0,2020-05,061-470-2139,34.754,126.451,2020-12-11
94,전라남도 영암군,삼호읍 대불주거6로 16 (중흥S클래스 정문 앞) 1ch,삼호읍 용앙리 1665-2(중흥S클래스 정문 앞),생활방범,2,200,도로 위,30.0,2020-05,061-470-2139,34.755,126.459,2020-12-11
95,전라남도 영암군,삼호읍 대불로 150 영암2교차로(프리마주유소),삼호읍 삼포리 887-5 영암2교차로(프리마주유소),교통정보수집,4,200,도로 위,30.0,2017-10,061-470-2139,34.744,126.387,2020-12-11
96,전라남도 영암군,삼호읍 대불로 18 (삼호교차로 남문),삼호읍 삼포리 산 162-1(삼호교차로 남문),교통정보수집,3,200,도로 위,30.0,2020-05,061-470-2139,34.732,126.39,2020-12-11
97,전라남도 영암군,삼호읍 녹색로 1776 사등삼거리(대영주유소 주변),삼호읍 서창리 112-3 사등삼거리(대영주유소 주변),교통정보수집,3,200,도로 위,30.0,2019-10,061-470-2139,34.728,126.551,2020-12-11
98,전라남도 영암군,삼호읍 대보둑로 222 사동마을 입구 건너편 독천>삼호 방면,삼호읍 서창리 141-5 사동마을 입구 건너편 독천>삼호 방면,교통정보수집,1,200,도로 위,30.0,2018-04,061-470-2139,34.729,126.548,2020-12-11
99,전라남도 영암군,삼호읍 녹색로 1392-10 매자리사거리(에스오일주유소주변),삼호읍 서호리 158-1 매자리사거리(에스오일주유소주변),교통정보수집,4,200,도로 위,30.0,2019-10,061-470-2139,34.736,126.511,2020-12-11
100,전라남도 영암군,삼호읍 녹색로 1278-8 오리온창고부근,삼호읍 서호리 646-5 오리온창고부근,교통정보수집,2,200,도로 위,30.0,2017-10,061-470-2139,34.74,126.5,2020-12-11
101,전라남도 영암군,삼호읍 신항로 124 목요장터앞 (목포대교→삼호용당리),삼호읍 용당리 1926-95 목요장터앞 (목포대교→삼호용당리),교통정보수집,1,200,교량방면,30.0,2017-10,061-470-2139,34.749,126.374,2020-12-11
102,전라남도 영암군,삼호읍 신촌길 2(미니스톱건너편) 삼호서초정문,삼호읍 용당리 1926-95 삼호아파트 413동 앞 교차로,교통정보수집,3,200,도로 위,30.0,2017-12,061-470-2139,34.749,126.375,2020-12-11
103,전라남도 영암군,삼호읍 대불로 400 용당교차로 해군3함대사령부 앞 사거리,삼호읍 용당리 438-6 용당교차로 해군3함대사령부 앞 사거리,교통정보수집,4,200,도로 위,30.0,2018-04,061-470-2139,34.764,126.394,2020-12-11
104,전라남도 영암군,삼호읍 대불주거로 34 (용앙교차로),삼호읍 용앙리 383-3(용앙교차로),교통정보수집,5,200,도로 위,30.0,2020-05,061-470-2139,34.745,126.467,2020-12-11
105,전라남도 영암군,삼호읍 관광레져로 2996 (F1도로 삼거리),삼호읍 용앙리 75-8(F1도로 삼거리),교통정보수집,3,200,교량방면,30.0,2020-05,061-470-2139,34.742,126.468,2020-12-11
106,전라남도 영암군,서호면 영산로 (신금대교 서호방향),서호면 금강리 142-5(신금대교 학산방향),교통정보수집,2,200,교량방면,30.0,2020-05,061-470-2139,34.809,126.566,2020-12-11
107,전라남도 영암군,서호면 선사주거로 28 (서영암 IC 입구),서호면 청용리 산 114-7 (서영암 IC 입구),교통정보수집,3,200,도로 위,30.0,2017-10,061-470-2139,34.729,126.582,2020-12-11
108,전라남도 영암군,시종면 구산로 348 구산리교차로,시종면 구산리 산94-4 구산리교차로,교통정보수집,4,200,도로 위,30.0,2017-10,061-470-2139,34.864,126.6,2020-12-11
109,전라남도 영암군,시종면 고분로 17 만수삼거리 (반남→시종),시종면 만수리 873-4 만수삼거리 (반남→시종),교통정보수집,1,200,도로 위,30.0,2017-10,061-470-2139,34.869,126.615,2020-12-11
110,전라남도 영암군,시종면 영산로 신금대교 (광주방면),시종면 신학리 2310-1 신금대교 (광주방면),교통정보수집,1,200,교량 위,30.0,2017-10,061-470-2139,34.822,126.576,2020-12-11
111,전라남도 영암군,시종면 마한로 월송리교차로,시종면 월송리 75-1 월송리교차로,교통정보수집,3,200,도로 위,30.0,2018-03,061-470-2139,34.859,126.609,2020-12-11
112,전라남도 영암군,신북면 신북공단로3 (군계암뽕순대부근) 군계교차로,신북면 갈곡리 42-55(군계암뽕순대부근) 군계교차로,교통정보수집,4,200,도로 위,30.0,2019-10,061-470-2139,34.925,126.707,2020-12-11
113,전라남도 영암군,신북면 예향로 2825-9 (나주→영암),신북면 금수리 367-7 (나주→영암),교통정보수집,1,200,도로 위,30.0,2017-10,061-470-2139,34.911,126.7,2020-12-11
114,전라남도 영암군,신북면 신지로 10 나주힐스cc방향,신북면 모산리254-1 나주힐스cc방향,교통정보수집,3,200,도로 위,30.0,2017-10,061-470-2139,34.883,126.712,2020-12-11
115,전라남도 영암군,신북면 예향로 2542 신북버스터미널 교차로,신북면 월평리 137-4 신북버스터미널 교차로,교통정보수집,4,200,도로 위,30.0,2017-10,061-470-2139,34.888,126.69,2020-12-11
116,전라남도 영암군,신북면 예향로 2695 오장성입구,신북면 유곡리 73-9 오장성입구,교통정보수집,3,200,도로 위,30.0,2019-10,061-470-2139,34.902,126.696,2020-12-11
117,전라남도 영암군,신북면 예향로 2750 (영암폐차장부근) 영암>나주,신북면 유곡리 산5-9(영암폐차장부근) 영암>나주,교통정보수집,1,200,도로 위,30.0,2018-04,061-470-2139,34.906,126.698,2020-12-11
118,전라남도 영암군,신북면 호산로 673 (구장터삼거리 연안주유소),신북면 이천리 739-1(구장터삼거리 연안주유소),교통정보수집,2,200,도로 위,30.0,2020-05,061-470-2139,34.881,126.686,2020-12-11
119,전라남도 영암군,영암읍 예향로 개신마을회관주변 영암>강진 방면,영암읍 개신리 100-6 영암>강진 방면,교통정보수집,1,200,도로 위,30.0,2018-04,061-470-2139,34.788,126.731,2020-12-11
120,전라남도 영암군,영암읍 남문로 58-8 영암병원 앞 사거리,영암읍 남풍리167 영암병원 앞 사거리,교통정보수집,5,200,도로 위,30.0,2017-10,061-470-2139,34.795,126.701,2020-12-11
121,전라남도 영암군,영암읍 농암로 2-4 향교앞 회전교차로,영암읍 교동리 286-1 향교앞 회전교차로,교통정보수집,4,200,도로 위,30.0,2020-05,061-470-2139,34.796,126.694,2020-12-11
122,전라남도 영암군,"영암읍 여중고길3 5일시장,영암여고사거리","영암읍 동무리20-3 5일시장,영암여고사거리",교통정보수집,5,200,도로 위,30.0,2017-10,061-470-2139,34.802,126.701,2020-12-11
123,전라남도 영암군,영암읍 활성로 6 장흥교차로(쌍정제),영암읍 학송리443-5 장흥교차로(쌍정제),교통정보수집,2,200,도로 위,30.0,2017-10,061-470-2139,34.784,126.741,2020-12-11
124,전라남도 영암군,영암읍 영암로 1413 회문교차로 (기찬랜드사거리),영암읍 회문리 158-5 회문교차로 (기찬랜드사거리),교통정보수집,4,200,도로 위,30.0,2017-10,061-470-2139,34.794,126.686,2020-12-11
