번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
46,울산광역시 북구,,울산광역시 북구 송정동 212-4,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.60686,129.36907,2023-12-06
47,울산광역시 북구,,울산광역시 북구 송정동 41,생활방범,4,200,360도 전방면,30,2018-12,052-241-7844,35.60411,129.37153,2023-12-06
48,울산광역시 북구,,울산광역시 북구 송정동 109-2,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.6038,129.36875,2023-12-06
49,울산광역시 북구,,울산광역시 북구 송정동 174-1,생활방범,6,200,360도 전방면,30,2018-12,052-241-7844,35.60275,129.37005,2023-12-06
50,울산광역시 북구,,울산광역시 북구 화봉동 91-1,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.60087,129.37041,2023-12-06
51,울산광역시 북구,,울산광역시 북구 화봉동 61,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.59761,129.37116,2023-12-06
52,울산광역시 북구,,울산광역시 북구 구유동 78-4,차량방범,4,200,360도 전방면,30,2018-12,052-241-7844,35.59663,129.37163,2023-12-06
53,울산광역시 북구,,울산광역시 북구 화봉동 54,차량방범,1,200,360도 전방면,30,2018-12,052-241-7844,35.59663,129.37163,2023-12-06
54,울산광역시 북구,,울산광역시 북구 송정동 462-4,생활방범,4,200,360도 전방면,30,2018-12,052-241-7844,35.59724,129.36207,2023-12-06
55,울산광역시 북구,,울산광역시 북구 송정동 505,생활방범,3,200,360도 전방면,30,2018-12,052-241-7844,35.59559,129.35959,2023-12-06
56,울산광역시 북구,,울산광역시 북구 송정동 477,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.59699,129.36021,2023-12-06
57,울산광역시 북구,,울산광역시 북구 송정동 450-3,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.59866,129.36031,2023-12-06
58,울산광역시 북구,,울산광역시 북구 송정동 658-1,생활방범,4,200,360도 전방면,30,2018-12,052-241-7844,35.59939,129.3584,2023-12-06
59,울산광역시 북구,,울산광역시 북구 송정동 452,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.59981,129.36136,2023-12-06
60,울산광역시 북구,,울산광역시 북구 화봉동 146,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.60023,129.36587,2023-12-06
61,울산광역시 북구,,울산광역시 북구 송정동 128,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.60341,129.36522,2023-12-06
62,울산광역시 북구,,울산광역시 북구 송정동 416,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.60099,129.36317,2023-12-06
63,울산광역시 북구,,울산광역시 북구 송정동 363-9,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.60155,129.35932,2023-12-06
64,울산광역시 북구,,울산광역시 북구 송정동 347,차량방범,2,200,360도 전방면,30,2018-12,052-241-7844,35.60394,129.36057,2023-12-06
65,울산광역시 북구,,울산광역시 북구 송정동 220-9,차량방범,2,200,360도 전방면,30,2018-12,052-241-7844,35.60708,129.36879,2023-12-06
66,울산광역시 북구,,울산광역시 북구 화봉동 229-1,차량방범,1,200,360도 전방면,30,2018-12,052-241-7844,35.59675,129.36663,2023-12-06
67,울산광역시 북구,,울산광역시 북구 진장동 364-2,재난재해,2,200,360도 전방면,30,2019-06,052-241-7844,35.57071,129.35283,2023-12-06
68,울산광역시 북구,,울산광역시 북구 진장동 383-3,재난재해,2,200,360도 전방면,30,2019-06,052-241-7844,35.56965,129.3532,2023-12-06
69,울산광역시 북구,,울산광역시 북구 명촌동 785-2,재난재해,2,200,360도 전방면,30,2019-06,052-241-7844,35.55826,129.35198,2023-12-06
70,울산광역시 북구,,울산광역시 북구 명촌동 785-2,재난재해,2,200,360도 전방면,30,2019-06,052-241-7844,35.55231,129.35265,2023-12-06
71,울산광역시 북구,,울산광역시 북구 연암동 1004,재난재해,5,200,360도 전방면,30,2019-06,052-241-7844,35.58276,129.36128,2023-12-06
72,울산광역시 북구,,울산광역시 북구 대안동 산183-1,재난재해,2,200,360도 전방면,30,2019-12,052-241-7844,35.66904,129.37473,2023-12-06
73,울산광역시 북구,,울산광역시 북구 달천동 227-5,재난재해,4,200,360도 전방면,30,2019-12,052-241-7844,35.63148,129.31715,2023-12-06
74,울산광역시 북구,,울산광역시 북구 달천동 528-3,재난재해,2,200,360도 전방면,30,2019-12,052-241-7844,35.62686,129.3155,2023-12-06
75,울산광역시 북구,,울산광역시 북구 연암동 산149-9,재난재해,2,200,360도 전방면,30,2019-12,052-241-7844,35.57875,129.39575,2023-12-06
76,울산광역시 북구,,울산광역시 북구 신현동 산227-3,재난재해,3,200,360도 전방면,30,2019-12,052-241-7844,35.58937,129.41672,2023-12-06
77,울산광역시 북구,,울산광역시 북구 신천동 745-50,재난재해,3,200,360도 전방면,30,2019-12,052-241-7844,35.63295,129.34753,2023-12-06
78,울산광역시 북구,,울산광역시 북구 신천동 745-35,재난재해,4,200,360도 전방면,30,2019-12,052-241-7844,35.63692,129.35276,2023-12-06
79,울산광역시 북구,,울산광역시 북구 산하동 367-16,재난재해,2,200,360도 전방면,30,2020-05,052-241-7844,35.62703,129.44216,2023-12-06
80,울산광역시 북구,,울산광역시 북구 당사동 250-2,재난재해,2,200,360도 전방면,30,2020-05,052-241-7844,35.58076,129.45388,2023-12-06
81,울산광역시 북구,,울산광역시 북구  명촌동 786-7,재난재해,3,200,360도 전방면,30,2021-09,052-241-7844,35.55176,129.35243,2023-12-06
82,울산광역시 북구,,울산광역시 북구  명촌동 782-8,재난재해,3,200,360도 전방면,30,2021-09,052-241-7844,35.5513,129.35337,2023-12-06
83,울산광역시 북구,,울산광역시 북구 진장동 1028,재난재해,1,200,360도 전방면,30,2022-05,052-241-7844,35.5633824011,129.3546518897,2023-12-06
84,울산광역시 북구,,울산광역시 북구 진장동 420-2,재난재해,1,200,360도 전방면,30,2022-05,052-241-7844,35.56711076011,129.3537845889,2023-12-06
85,울산광역시 북구,,울산광역시 북구 천곡동 1032-2,재난재해,1,200,360도 전방면,30,2022-05,052-241-7844,35.66256985591,129.3348552373,2023-12-06
86,울산광역시 북구,,울산광역시 북구 중산동 1166-29,재난재해,1,200,360도 전방면,30,2022-05,052-241-7844,35.65491704482,129.3367588745,2023-12-06
87,울산광역시 북구,,울산광역시 북구 천곡동 1035-1,재난재해,1,200,360도 전방면,30,2022-05,052-241-7844,35.65376884428,129.335444488,2023-12-06
88,울산광역시 북구,,울산광역시 북구 호계동 777-10,재난재해,1,200,360도 전방면,30,2022-05,052-241-7844,35.62510352412,129.3513980463,2023-12-06
89,울산광역시 북구,,울산광역시 북구 상안동 7-10,재난재해,1,200,360도 전방면,30,2022-05,052-241-7844,35.62402943067,129.3481790943,2023-12-06
90,울산광역시 북구,,울산광역시 북구 창평동 1208-4,재난재해,1,200,360도 전방면,30,2022-05,052-241-7844,35.60509465844,129.3530650387,2023-12-06
91,울산광역시 북구,,울산광역시 북구 효문동 973,재난재해,1,200,360도 전방면,30,2023-09,052-241-7844,35.62402943,129.34817909,2023-12-06
92,울산광역시 북구,,울산광역시 북구 효문동 821,재난재해,1,200,360도 전방면,30,2023-09,052-241-7844,35.60509465,129.35306503,2023-12-06
93,울산광역시 북구,,울산광역시 북구 명촌동 930-1,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.54919,129.35808,2023-12-06
94,울산광역시 북구,,울산광역시 북구 명촌동 930-1,교통정보수집,1,130,360도 전방면,30,,052-241-7844,35.54919,129.35808,2023-12-06
95,울산광역시 북구,,울산광역시 북구 진장동 616-3,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.56172,129.36168,2023-12-06
96,울산광역시 북구,,울산광역시 북구 진장동 616-3,교통정보수집,1,130,360도 전방면,30,,052-241-7844,35.56172,129.36168,2023-12-06
97,울산광역시 북구,,울산광역시 북구 효문동 870-2,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.57079,129.36105,2023-12-06
98,울산광역시 북구,,울산광역시 북구 연암동 989-2,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.58054,129.36027,2023-12-06
99,울산광역시 북구,,울산광역시 북구 화봉동 957-1,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.58832,129.35879,2023-12-06
100,울산광역시 북구,,울산광역시 북구 송정동 816-3,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.60515,129.35378,2023-12-06
101,울산광역시 북구,,울산광역시 북구 화봉동 247-1,생활방범,5,200,360도 전방면,30,2018-12,052-241-7844,35.59726,129.36638,2023-12-06
102,울산광역시 북구,,울산광역시 북구 화봉동 247-1,차량방범,1,200,360도 전방면,30,2018-12,052-241-7844,35.59726,129.36638,2023-12-06
103,울산광역시 북구,,울산광역시 북구 어물동 867-8,차량방범,3,200,360도 전방면,30,2020-08,052-241-7844,35.5779,129.43301,2023-12-06
104,울산광역시 북구,,울산광역시 북구 송정동 370-1,생활방범,4,200,360도 전방면,30,2018-12,052-241-7844,35.60063,129.35999,2023-12-06
105,울산광역시 북구,,울산광역시 북구 송정동 1147,생활방범,4,200,360도 전방면,30,2018-12,052-241-7844,35.60796,129.37256,2023-12-06
106,울산광역시 북구,,울산광역시 북구 창평동 720-2,생활방범,1,200,360도 전방면,30,2020-05,052-241-7844,35.60877,129.36281,2023-12-06
107,울산광역시 북구,울산광역시 북구 수동중안길 15,울산광역시 북구 호계동 955-21,생활방범,5,200,360도 전방면,30,2020-05,052-241-7844,35.62487,129.35871,2023-12-06
108,울산광역시 북구,울산광역시 북구 동대15길 33-1,울산광역시 북구 호계동 320,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.62937,129.35503,2023-12-06
109,울산광역시 북구,,울산광역시 북구 호계동 913-8,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.63532,129.36404,2023-12-06
110,울산광역시 북구,울산광역시 북구 호계2길 17,울산광역시 북구 호계동 955-33,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.62342,129.35663,2023-12-06
111,울산광역시 북구,,울산광역시 북구 중산동 727-2,생활방범,2,200,360도 전방면,30,2020-05,052-241-7844,35.65942,129.34307,2023-12-06
112,울산광역시 북구,,울산광역시 북구 중산동 1200-15,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.66393,129.33869,2023-12-06
113,울산광역시 북구,,울산광역시 북구 중산동 622-2,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.66277,129.33866,2023-12-06
114,울산광역시 북구,,울산광역시 북구 중산동 1293,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.65421,129.34916,2023-12-06
115,울산광역시 북구,,울산광역시 북구 중산동 1178,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.64892,129.34591,2023-12-06
116,울산광역시 북구,울산광역시 북구 갈밭길 20,울산광역시 북구 신천동 402-1,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.63496,129.34644,2023-12-06
117,울산광역시 북구,울산광역시 북구 버덩길 7,울산광역시 북구 가대동 361-1,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.60903,129.31094,2023-12-06
118,울산광역시 북구,,울산광역시 북구 상안동 753-4,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.62482,129.33227,2023-12-06
119,울산광역시 북구,,울산광역시 북구 시례동 8-33,생활방범,2,200,360도 전방면,30,2020-05,052-241-7844,35.60401,129.3472,2023-12-06
120,울산광역시 북구,,울산광역시 북구 시례동 74-5,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.6098,129.34691,2023-12-06
121,울산광역시 북구,울산광역시 북구 관문길 98,울산광역시 북구 천곡동 1024-92,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.64595,129.32528,2023-12-06
122,울산광역시 북구,울산광역시 북구 연암2길 62,울산광역시 북구 연암동 1093-4,생활방범,5,200,360도 전방면,30,2020-05,052-241-7844,35.5846,129.37058,2023-12-06
123,울산광역시 북구,울산광역시 북구 두부곡14길 1,울산광역시 북구 연암동 1097-2,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.58666,129.3641,2023-12-06
124,울산광역시 북구,울산광역시 북구 연암2길 98,울산광역시 북구 연암동 1093-2,생활방범,5,200,360도 전방면,30,2020-05,052-241-7844,35.58729,129.37059,2023-12-06
125,울산광역시 북구,울산광역시 북구 진장17길 32,울산광역시 북구 진장동 715,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.56396,129.35548,2023-12-06
126,울산광역시 북구,,울산광역시 북구 연암동 968-1,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.57735,129.36065,2023-12-06
127,울산광역시 북구,울산광역시 북구 연암2길 38,울산광역시 북구 연암동 1093-5,생활방범,2,200,360도 전방면,30,2020-05,052-241-7844,35.58318,129.37078,2023-12-06
128,울산광역시 북구,,울산광역시 북구 명촌동 690-3,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.55603,129.35618,2023-12-06
129,울산광역시 북구,,울산광역시 북구 화봉동 1483,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.5906,129.37215,2023-12-06
130,울산광역시 북구,울산광역시 북구 송내14길 4,울산광역시 북구 화봉동 1472-5,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.5938,129.36133,2023-12-06
131,울산광역시 북구,울산광역시 북구 사청2길 14,울산광역시 북구 화봉동 957-10,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.58732,129.36012,2023-12-06
132,울산광역시 북구,울산광역시 북구 신명길 33-1,울산광역시 북구 산하동 309-12,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.64303,129.44088,2023-12-06
133,울산광역시 북구,,울산광역시 북구 호계동 769-2,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.62562,129.35114,2023-12-06
134,울산광역시 북구,,울산광역시 북구 신천동 506-1,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.63976,129.34447,2023-12-06
135,울산광역시 북구,,울산광역시 북구 중산동 875-1,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.65418,129.34288,2023-12-06
136,울산광역시 북구,,울산광역시 북구 연암동 216-16,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.57799,129.37202,2023-12-06
137,울산광역시 북구,,울산광역시 북구 양정동 213-13,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.55919,129.37722,2023-12-06
138,울산광역시 북구,,울산광역시 북구 염포동 265-34,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.5288,129.38598,2023-12-06
139,울산광역시 북구,,울산광역시 북구 염포동 265-29,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.52364,129.39149,2023-12-06
140,울산광역시 북구,,울산광역시 북구 염포동 810-10,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.52129,129.39789,2023-12-06
141,울산광역시 북구,,울산광역시 북구 염포동 583-1,교통정보수집,1,130,360도 전방면,30,,052-241-7844,35.52464,129.39968,2023-12-06
142,울산광역시 북구,,울산광역시 북구 신현동 75-3,교통정보수집,1,130,360도 전방면,30,,052-241-7844,35.60376,129.43175,2023-12-06
143,울산광역시 북구,,울산광역시 북구 달천동 145-8,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.63125,129.3183,2023-12-06
144,울산광역시 북구,,울산광역시 북구 천곡동 산64-4,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.64927,129.32167,2023-12-06
145,울산광역시 북구,,울산광역시 북구 매곡동 297-1,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.64169,129.3637,2023-12-06
146,울산광역시 북구,,울산광역시 북구 송정동 1102-1,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.60767,129.37211,2023-12-06
147,울산광역시 북구,,울산광역시 북구 화봉동 1479,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.59263,129.37229,2023-12-06
148,울산광역시 북구,,울산광역시 북구 신천동 355-2,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.63007,129.34762,2023-12-06
149,울산광역시 북구,,울산광역시 북구 중산동 477-5,교통정보수집,1,200,360도 전방면,30,,052-241-7844,35.66592,129.33931,2023-12-06
150,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
151,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
152,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
153,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
154,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
155,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
156,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
157,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
158,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
159,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
160,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
161,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
162,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
163,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
164,울산광역시 북구,울산광역시 북구 산업로 1010,울산광역시 북구 연암동 1004-1,시설물관리,1,200,360도 전방면,30,2019-06,052-241-7844,35.58273,129.36115,2023-12-06
165,울산광역시 북구,울산광역시 북구 정자7길 15,울산광역시 북구 정자동 152-1,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.61606,129.44893,2023-12-06
166,울산광역시 북구,울산광역시 북구 용바위1길 14,울산광역시 북구 당사동 750,생활방범,2,200,360도 전방면,30,2020-05,052-241-7844,35.58473,129.45724,2023-12-06
167,울산광역시 북구,울산광역시 북구 용바위1길 40-1,울산광역시 북구 당사동 378-2,생활방범,2,200,360도 전방면,30,2020-05,052-241-7844,35.5824,129.45667,2023-12-06
168,울산광역시 북구,울산광역시 북구 앙동5길 19,울산광역시 북구 양정동 556-22,생활방범,4,200,360도 전방면,30,2020-05,052-241-7844,35.54228,129.38955,2023-12-06
169,울산광역시 북구,,울산광역시 북구 양정동 488-3,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.54798,129.38528,2023-12-06
170,울산광역시 북구,,울산광역시 북구 염포동 281,생활방범,3,200,360도 전방면,30,2020-05,052-241-7844,35.5335,129.39368,2023-12-06
171,울산광역시 북구,,울산광역시 북구 명촌동 734-3,생활방범,6,200,360도 전방면,30,2020-05,052-241-7844,35.55636,129.35317,2023-12-06
