번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
24,인천광역시 동구청,인천광역시 동구 방축로 37번길 37,인천광역시 동구 송현동 135,다목적,1,200.0,360도전방면,30,2015-11,032-770-6300,37.4879295,126.6513956,2020-03-02
25,인천광역시 동구청,인천광역시 동구 샛골로 193번길 16,인천광역시 동구 송현동 12-50,다목적,1,130.0,360도전방면,30,2015-01,032-770-6300,37.4799861,126.6443906,2020-03-02
26,인천광역시 동구청,인천광역시 동구 샛골로199번길 6,인천광역시 동구 송현동 12-29,다목적,1,600.0,360도전방면,30,2016-12,032-770-6300,37.4803386,126.6450355,2020-03-02
27,여성정책과,"인천광역시 동구 화도진로 144, 여성회관 (만석동)",인천광역시 동구 만석동 21-83 여성회관,시설물관리,4,,,30,,7705753,37.4835511,126.6267354,2020-06-29
28,인천광역시 동구청,인천광역시 동구 화평로 12,인천광역시 동구 화평동 536-39,다목적,3,200.0,360도전방면,30,2018-06,032-770-6300,37.4781269,126.6301427,2020-03-02
29,인천광역시 동구청,인천광역시 동구 송화로20번길 11,인천광역시 동구 화평동 47-1,다목적,1,600.0,360도전방면,30,2017-06,032-770-6300,37.4786604,126.6326407,2020-03-02
30,인천광역시 동구청,인천광역시 동구 수문통로 23,인천광역시 동구 화평동 41,다목적,1,200.0,90도단방향,30,2018-12,032-770-6300,37.4786085,126.6329005,2020-03-02
31,인천광역시 동구청,인천광역시 동구 송화로 11,인천광역시 동구 화평동 393,다목적,4,200.0,360도전방면,30,2017-11,032-770-6300,37.4781805,126.6312656,2020-03-02
32,인천광역시 동구청,인천광역시 동구 화도진로 75,인천광역시 동구 화평동 372,다목적,3,130.0,360도전방면,30,2016-06,032-770-6300,37.4784608,126.6309676,2020-03-02
33,인천광역시 동구청,인천광역시 동구 화도진로 82번길 13,인천광역시 동구 화평동 350-26,다목적,1,600.0,360도전방면,30,2013-02,032-770-6300,37.4795938,126.6305298,2020-03-02
34,인천광역시 동구청,인천광역시 동구 송화로19번길 15,인천광역시 동구 화평동 350-17,다목적,1,600.0,360도전방면,30,2019-08,032-770-6300,37.4791883,126.6310776,2020-03-02
35,인천광역시 동구청,인천광역시 동구 송화로31번길 20,인천광역시 동구 화평동 3-50,다목적,4,200.0,360도전방면,30,2017-11,032-770-6300,37.4802185,126.6315698,2020-03-02
36,인천광역시 동구청,인천광역시 동구 송화로37번길 19,인천광역시 동구 화평동 3-28,다목적,1,600.0,360도전방면,30,2016-06,032-770-6300,37.480683,126.6318451,2020-03-02
37,인천광역시 동구청,인천광역시 동구 화도진로 91번길 20,인천광역시 동구 화평동 289-1,다목적,1,130.0,360도전방면,30,2019-06,032-770-6300,37.4785982,126.6296797,2020-03-02
38,인천광역시 동구청,인천광역시 동구 쌍우물로 23,인천광역시 동구 화평동 275-3,다목적,3,200.0,360도전방면,30,2017-11,032-770-6300,37.4814892,126.632216,2020-03-02
39,인천광역시 동구청,인천광역시 동구 화도진로 95번길 2,인천광역시 동구 화평동 242-11,다목적,4,200.0,360도전방면,30,2013-12,032-770-6300,37.4798323,126.6292648,2020-03-02
40,인천광역시 동구청,인천광역시 동구 화도진로 91,인천광역시 동구 화평동 222-2,다목적,3,200.0,360도전방면,30,2014-11,032-770-6300,37.4795527,126.6297063,2020-03-02
41,인천광역시 동구청,인천광역시 동구 송화로 19번길 18,인천광역시 동구 화평동 152-17,다목적,1,600.0,360도전방면,30,2017-06,032-770-6300,37.4793758,126.6310063,2020-03-02
42,인천광역시 동구청,인천광역시 동구 송화로23-1,인천광역시 동구 화평동 127,다목적,4,200.0,360도전방면,30,2017-06,032-770-6300,37.4791904,126.6319538,2020-03-02
43,인천광역시 동구청,인천광역시 동구 송화로 19번길 1-8,인천광역시 동구 화평동 114,다목적,1,600.0,360도전방면,30,2017-06,032-770-6300,37.478771,126.6313758,2020-03-02
44,인천광역시 동구청,인천광역시 동구 운교로 5,인천광역시 동구 화수동 화수동 287-48,다목적,5,200.0,360도전방면,30,2017-06,032-770-6300,37.47943389,126.6280358,2020-03-02
45,인천광역시 동구청,인천광역시 동구 쌍우물로 92,인천광역시 동구 화수동 93-1,어린이보호,3,41.0,360도전방면,30,2015-01,032-770-6300,37.4837187,126.6298744,2020-03-02
46,인천광역시 동구청,인천광역시 동구 제물량로 429번길 12-2,인천광역시 동구 화수동 8-6,다목적,3,200.0,360도전방면,30,2016-06,032-770-6300,37.4856461,126.628842,2020-03-02
47,인천광역시 동구청,인천광역시 동구 쌍우물로 116,인천광역시 동구 화수동 8-43,다목적,2,200.0,360도전방면,30,2015-01,032-770-6300,37.4845948,126.6290059,2020-03-02
48,인천광역시 동구청,인천광역시 동구 제물량로 430,인천광역시 동구 화수동 8-3,다목적,4,200.0,360도전방면,30,2017-06,032-770-6300,37.4850145,126.6291486,2020-03-02
49,인천광역시 동구청,인천광역시 동구 인중로 506,인천광역시 동구 화수동 7-7,다목적,1,1200.0,360도전방면,30,2016-11,032-770-6300,37.4857076,126.6294786,2020-03-02
50,인천광역시 동구청,인천광역시 동구 쌍우물로 105,인천광역시 동구 화수동 74,다목적,1,200.0,360도전방면,30,2014-09,032-770-6300,37.4837768,126.6287834,2020-03-02
51,인천광역시 동구청,인천광역시 동구 화수로 82,인천광역시 동구 화수동 7-397,다목적,5,200.0,360도전방면,30,2019-01,032-770-6300,37.485242,126.6305115,2020-03-02
52,인천광역시 동구청,인천광역시 동구 화수안로 53,인천광역시 동구 화수동 7-371,다목적,5,200.0,360도전방면,30,2017-06,032-770-6300,37.4844603,126.6295341,2020-03-02
53,인천광역시 동구청,인천광역시 동구 화수로 79번길 11,인천광역시 동구 화수동 7-367,다목적,2,200.0,180도양뱡향,30,2016-06,032-770-6300,37.4846908,126.629903,2020-03-02
54,인천광역시 동구청,인천광역시 동구 화수로 85,인천광역시 동구 화수동 7-323,어린이보호,3,200.0,360도전방면,30,2017-11,032-770-6300,37.4853954,126.629906,2020-03-02
55,인천광역시 동구청,인천광역시 동구 쌍우물로 92번길 5,인천광역시 동구 화수동 72-21,다목적,1,600.0,360도전방면,30,2015-10,032-770-6300,37.4837838,126.629698,2020-03-02
56,인천광역시 동구청,인천광역시 동구 인중로 489,인천광역시 동구 화수동 7-116,다목적,1,200.0,360도전방면,30,2019-06,032-770-6300,37.48730338,126.6244801,2020-03-02
57,인천광역시 동구청,인천광역시 동구 화수로69번길 29,인천광역시 동구 화수동 65-11,다목적,2,200.0,180도양뱡향,30,2016-11,032-770-6300,37.483212,126.6303495,2020-03-02
58,인천광역시 동구청,인천광역시 동구 화수로74번길 4-2,인천광역시 동구 화수동 5-86,다목적,1,130.0,360도전방면,30,2013-12,032-770-6300,37.4848938,126.6310956,2020-03-02
59,인천광역시 동구청,인천광역시 동구 화수로47번길 14,인천광역시 동구 화수동 41-2,다목적,3,200.0,270도삼방향,30,2016-12,032-770-6300,37.4830144,126.6319654,2020-03-02
60,인천광역시 동구청,인천광역시 동구 화수안로 52-6,인천광역시 동구 화수동 38-86,다목적,1,600.0,360도전방면,30,2014-09,032-770-6300,37.4843834,126.6299742,2020-03-02
61,인천광역시 동구청,인천광역시 동구 화수로61번길 11,인천광역시 동구 화수동 38-27,다목적,2,200.0,180도양뱡향,30,2016-12,032-770-6300,37.4834391,126.6319871,2020-03-02
62,인천광역시 동구청,인천광역시 동구 화수안로 14-4,인천광역시 동구 화수동 38-111,다목적,3,200.0,360도전방면,30,2017-12,032-770-6300,37.4833874,126.6311073,2020-03-02
63,인천광역시 동구청,인천광역시 동구 화수안로39,인천광역시 동구 화수동 37-381,다목적,3,200.0,360도전방면,30,2016-11,032-770-6300,37.4840642,126.6299495,2020-03-02
64,인천광역시 동구청,인천광역시 동구 화수로 59-1,인천광역시 동구 화수동 37-171,다목적,1,200.0,360도전방면,30,2015-12,032-770-6300,37.4837521,126.6318627,2020-03-02
65,인천광역시 동구청,인천광역시 동구 화수로 69번길 10,인천광역시 동구 화수동 37-103,다목적,2,130.0,360도전방면,30,2016-12,032-770-6300,37.484184,126.6308021,2020-03-02
66,인천광역시 동구청,인천광역시 동구 제물량로 411-1,인천광역시 동구 화수동 319-12,어린이보호,4,200.0,360도전방면,30,2019-06,032-770-6300,37.4843846,126.6270458,2020-03-02
67,인천광역시 동구청,인천광역시 동구 석수로 56,인천광역시 동구 화수동 297-96,다목적,1,200.0,360도전방면,30,2016-12,032-770-6300,37.481542,126.6265155,2020-03-02
68,인천광역시 동구청,인천광역시 동구 화도진로 106번길 9,인천광역시 동구 화수동 290-55,다목적,3,200.0,360도전방면,30,2015-01,032-770-6300,37.4809561,126.6290566,2020-03-02
69,인천광역시 동구청,인천광역시 동구 화도진로 114,인천광역시 동구 화수동 290-1,어린이보호,2,200.0,360도전방면,30,2016-06,032-770-6300,37.4821054,126.6287902,2020-03-02
70,인천광역시 동구청,인천광역시 동구 화도진로 106번길 1,인천광역시 동구 화수동 289-57,다목적,1,600.0,360도전방면,30,2015-01,032-770-6300,37.4807023,126.6288498,2020-03-02
71,인천광역시 동구청,인천광역시 동구 석수로 14,인천광역시 동구 화수동 287-9,다목적,3,600.0,360도전방면,30,2013-12,032-770-6300,37.4804944,126.6279355,2020-03-02
72,인천광역시 동구청,인천광역시 동구 석수로 14,인천광역시 동구 화수동 287-31,어린이보호,1,200.0,90도단방향,30,2014-09,032-770-6300,37.4799419,126.6277681,2020-03-02
73,인천광역시 동구청,인천광역시 동구 화도진로88번길 33-2,인천광역시 동구 화수동 278-70,다목적,4,200.0,360도전방면,30,2014-09,032-770-6300,37.4807394,126.6308786,2020-03-02
74,인천광역시 동구청,인천광역시 동구 송화로 39번길 10,인천광역시 동구 화수동 278-33,다목적,3,200.0,360도전방면,30,2014-11,032-770-6300,37.4808603,126.6326085,2020-03-02
75,인천광역시 동구청,인천광역시 동구 화도안로 64-1,인천광역시 동구 화수동 275-9,다목적,2,200.0,180도양뱡향,30,2014-09,032-770-6300,37.4824764,126.6330471,2020-03-02
76,인천광역시 동구청,인천광역시 동구 화도안로 59번길 3-3,인천광역시 동구 화수동 275-75번지,다목적,3,200.0,360도전방면,30,2014-09,032-770-6300,37.4825078,126.6323342,2020-03-02
77,인천광역시 동구청,인천광역시 동구 쌍우물로 72번길 27,인천광역시 동구 화수동 273-30,다목적,5,200.0,360도전방면,30,2017-12,032-770-6300,37.4825107,126.6317281,2020-03-02
78,인천광역시 동구청,인천광역시 동구 화도안로 19번길 11-5,인천광역시 동구 화수동 267-54,어린이보호,1,200.0,360도전방면,30,2013-02,032-770-6300,37.4813764,126.6304079,2020-03-02
79,인천광역시 동구청,인천광역시 동구 화도안로 5,인천광역시 동구 화수동 266-65,다목적,3,200.0,360도전방면,30,2017-11,032-770-6300,37.4808422,126.6303385,2020-03-02
80,인천광역시 동구청,인천광역시 동구 화도로33번길 1,인천광역시 동구 화수동 255,다목적,3,200.0,360도전방면,30,2017-11,032-770-6300,37.4810687,126.629907,2020-03-02
81,인천광역시 동구청,인천광역시 동구 화도로 21번길 3-1,인천광역시 동구 화수동 253-18,다목적,2,200.0,180도양뱡향,30,2011-12,032-770-6300,37.4806612,126.6298093,2020-03-02
82,인천광역시 동구청,인천광역시 동구 화도진로 106번길 30,인천광역시 동구 화수동 252-12,다목적,3,200.0,360도전방면,30,2018-06,032-770-6300,37.4815751,126.6294387,2020-03-02
83,인천광역시 동구청,인천광역시 동구 화도로 50번길 16,인천광역시 동구 화수동 207-2,다목적,3,200.0,360도전방면,30,2018-06,032-770-6300,37.4820346,126.6309126,2020-03-02
84,인천광역시 동구청,인천광역시 동구 쌍우물로 72번길 8,인천광역시 동구 화수동 180,다목적,3,200.0,360도전방면,30,2014-11,032-770-6300,37.4828155,126.6304246,2020-03-02
85,인천광역시 동구청,인천광역시 동구 화도로53번길 4,인천광역시 동구 화수동 172-2,다목적,3,200.0,360도전방면,30,2013-12,032-770-6300,37.4821484,126.6300049,2020-03-02
86,인천광역시 동구청,인천광역시 동구 화도진로 127,인천광역시 동구 화수동 140-11,다목적,4,200.0,360도전방면,30,2018-06,032-770-6300,37.4819714,126.6271793,2020-03-02
87,인천광역시 동구청,인천광역시 동구 화도진로 114,인천광역시 동구 화수동 140-1,다목적,3,200.0,360도전방면,30,2011-12,032-770-6300,37.4821054,126.6287902,2020-03-02
88,인천광역시 동구청,인천광역시 동구 화도진로106번길 56,인천광역시 동구 화수동 133-2,다목적,3,200.0,360도전방면,30,2019-06,032-770-6300,37.4827648,126.629547,2020-03-02
89,인천광역시 동구청,인천광역시 동구 샛골로73번길 18-1,인천광역시 동구 창영동 90-2,다목적,3,200.0,360도전방면,30,2019-10,032-770-6300,37.4697482,126.6407375,2020-03-02
90,인천광역시 동구청,인천광역시 동구 우각로 58,인천광역시 동구 창영동 70-4,다목적,2,200.0,180도양뱡향,30,2016-06,032-770-6300,37.47174681,126.6374196,2020-03-02
91,인천광역시 동구청,인천광역시 동구 금창로 51,인천광역시 동구 창영동 54-11,다목적,1,200.0,360도전방면,30,2017-11,032-770-6300,37.4727362,126.6417801,2020-03-02
92,인천광역시 동구청,인천광역시 동구 우각로 38,인천광역시 동구 창영동 51,다목적,1,200.0,360도전방면,30,2016-06,032-770-6300,37.4706338,126.639711,2020-03-02
93,인천광역시 동구청,인천광역시 동구 우각로 70,인천광역시 동구 창영동 42-5,다목적,3,200.0,360도전방면,30,2016-12,032-770-6300,37.47042726,126.6413637,2020-03-02
94,인천광역시 동구청,인천광역시 동구 금창로 16,인천광역시 동구 창영동 40-34,다목적,1,200.0,360도전방면,30,2015-11,032-770-6300,37.471163,126.6422427,2020-03-02
95,인천광역시 동구청,인천광역시 동구 금창로21번길 5,인천광역시 동구 창영동 40-18,다목적,1,200.0,90도단방향,30,2016-12,032-770-6300,37.4713644,126.6416614,2020-03-02
96,인천광역시 동구청,인천광역시 동구 우각로 26,인천광역시 동구 창영동 21-15,다목적,3,200.0,360도전방면,30,2015-10,032-770-6300,37.47077768,126.6391049,2020-03-02
97,인천광역시 동구청,인천광역시 동구 우각로 26,인천광역시 동구 창영동 21-15,다목적,2,200.0,360도전방면,30,2019-06,032-770-6300,37.47054407,126.6391291,2020-03-02
98,인천광역시 동구청,인천광역시 동구 우각로 1,인천광역시 동구 창영동 17-8,다목적,2,200.0,360도전방면,30,2016-06,032-770-6300,37.4714233,126.6379377,2020-03-02
99,인천광역시 동구청,인천광역시 동구 우각로 3,인천광역시 동구 창영동 15-2,다목적,3,200.0,360도전방면,30,2019-06,032-770-6300,37.4714159,126.6380768,2020-03-02
100,인천광역시 동구청,인천광역시 동구 서해대로520번길 12,인천광역시 동구 창영동 14-1,다목적,2,200.0,360도전방면,30,2016-06,032-770-6300,37.4718146,126.6386609,2020-03-02
101,인천광역시 동구청,인천광역시 동구 서해대로 518-3,인천광역시 동구 창영동 13-29,다목적,3,200.0,360도전방면,30,2019-06,032-770-6300,37.47174681,126.6374196,2020-03-02
102,인천광역시 동구청,인천광역시 동구 우각로119번길 8,인천광역시 동구 창영동 116-58,다목적,3,600.0,360도전방면,30,2018-07,032-770-6300,37.4698303,126.6443604,2020-03-02
103,인천광역시 동구청,인천광역시 동구 우각로99번길 9,인천광역시 동구 창영동 110-21,다목적,1,130.0,360도전방면,30,2016-12,032-770-6300,37.4701124,126.6434216,2020-03-02
104,인천광역시 동구청,인천광역시 동구 우각로 93번길 12-10,인천광역시 동구 창영동 110-13,다목적,1,200.0,90도단방향,30,2015-01,032-770-6300,37.47040813,126.6432124,2020-03-02
105,인천광역시 동구청,인천광역시 동구 샛골로73번길 4,인천광역시 동구 창영동 100-1,다목적,2,200.0,360도전방면,30,2017-08,032-770-6300,37.4694954,126.6417201,2020-03-02
106,인천광역시 동구청,인천광역시 동구 솔빛로 2,인천광역시 동구 송현동 99-2,다목적,5,200.0,360도전방면,30,2017-08,032-770-6300,37.47659255,126.6334585,2020-03-02
107,인천광역시 동구청,인천광역시 동구 화도진로 35번길 7-2,인천광역시 동구 송현동 98-591,다목적,1,200.0,360도전방면,30,2017-12,032-770-6300,37.475577,126.6337155,2020-03-02
108,인천광역시 동구청,인천광역시 동구 화도진로 34번길 1,인천광역시 동구 송현동 90-6,다목적,1,200.0,360도전방면,30,2018-06,032-770-6300,37.4759085,126.6343369,2020-03-02
109,인천광역시 동구청,인천광역시 동구 솔빛로 28,인천광역시 동구 송현동 83-295,다목적,3,200.0,360도전방면,30,2014-11,032-770-6300,37.47659255,126.6334585,2020-03-02
110,인천광역시 동구청,인천광역시 동구 인중로 646번길 1,인천광역시 동구 송현동 8-3,다목적,1,200.0,360도전방면,30,2019-10,032-770-6300,37.48071768,126.6438915,2020-03-02
111,인천광역시 동구청,인천광역시 동구 안송로113번길 2,인천광역시 동구 송현동 8-11,다목적,1,200.0,360도전방면,30,2018-06,032-770-6300,37.4804354,126.6430348,2020-03-02
112,인천광역시 동구청,인천광역시 동구 솔빛로 11,인천광역시 동구 송현동 79-47,다목적,2,200.0,360도전방면,30,2015-11,032-770-6300,37.476752,126.6347421,2020-03-02
113,인천광역시 동구청,인천광역시 동구 송현로 16번길 13-5,인천광역시 동구 송현동 79-33,다목적,1,200.0,90도단방향,30,2015-12,032-770-6300,37.4770649,126.6346799,2020-03-02
114,인천광역시 동구청 교통과,인천광역시 동구 송림로 66 (송림동),인천광역시 동구 송림동 118-36,교통단속,1,200.0,360도 전방면,30,2005-02,032-770-6782,37.47494279,126.6422865,2020-06-30
115,인천광역시 동구청 교통과,인천광역시 동구 화도진로 31 (송현동),인천광역시 동구 송현동 92-7,교통단속,1,200.0,360도 전방면,30,2005-02,032-770-6782,37.47549497,126.6342933,2020-06-30
116,인천광역시 동구청 교통과,인천광역시 동구 송현로 33 (송현동),인천광역시 동구 송현동 56-303,교통단속,1,41.0,360도 전방면,30,2005-02,032-770-6782,37.47900148,126.6355842,2020-06-30
117,인천광역시 동구청 교통과,인천광역시 동구 화도진로 104-1 (화수동),인천광역시 동구 화수동 289-3,교통단속,1,200.0,360도 전방면,30,2005-02,032-770-6782,37.48052047,126.6288324,2020-06-30
118,인천광역시 동구청 교통과,인천광역시 동구 방축로37번길 37 (송현동),인천광역시 동구 송현동 135,교통단속,1,130.0,360도 전방면,30,2016-02,032-770-6782,37.48633665,126.6500248,2020-06-30
119,인천광역시 동구청 교통과,인천광역시 동구 봉수대로 85 (송림동),인천광역시 동구 송림동 295-5,교통단속,1,130.0,360도 전방면,30,2016-02,032-770-6782,37.48356784,126.6593422,2020-06-30
120,인천광역시 동구청 교통과,인천광역시 동구 방축로61번길 (송림동),인천광역시 동구 송림동 294-10,교통단속,1,200.0,360도 전방면,30,2011-11,032-770-6782,37.48599933,126.6535934,2020-06-30
121,인천광역시 동구청 교통과,인천광역시 동구 동산로 32 (송림동),인천광역시 동구 송림동 97-8,교통단속,1,200.0,360도 전방면,30,2011-11,032-770-6782,37.47093138,126.6491421,2020-06-30
122,인천광역시 동구청 교통과,인천광역시 동구 방축로83번길 (송림동),인천광역시 동구 송림동 295,교통단속,1,41.0,360도 전방면,30,2013-04,032-770-6782,37.48544377,126.6565137,2020-06-30
123,인천광역시 동구청 교통과,인천광역시 동구 송림로 147 (송림동),인천광역시 동구 송림동 31-51,교통단속,1,41.0,360도 전방면,30,2013-04,032-770-6782,37.48544377,126.6565137,2020-06-30
124,인천광역시 동구청 교통과,인천광역시 동구 화수부두로 1 (화수동),인천광역시 동구 화수동 7-11,교통단속,1,130.0,360도 전방면,30,2015-02,032-770-6782,37.48750086,126.6311095,2020-06-30
125,인천광역시 동구청 교통과,인천광역시 동구 송화로 39 (송현동),인천광역시 동구 화평동 2-1,교통단속,1,200.0,360도 전방면,30,2018-07,032-770-6782,37.48065152,126.6328753,2020-06-30
126,인천광역시 동구청,인천광역시 동구 송현로 20,인천광역시 동구 송현동 79-15,다목적,1,130.0,360도전방면,30,2015-12,032-770-6300,37.4778441,126.6348262,2020-03-02
127,인천광역시 동구청,인천광역시 동구 안송로 113번길 6-21,인천광역시 동구 송현동 7-87,다목적,1,200.0,360도전방면,30,2015-11,032-770-6300,37.4807124,126.64259,2020-03-02
128,인천광역시 동구청,인천광역시 동구 송현로11번길 5,인천광역시 동구 송현동 72-111,다목적,1,200.0,360도전방면,30,2016-06,032-770-6300,37.4777027,126.6337378,2020-03-02
129,인천광역시 동구청,인천광역시 동구 인중로 621,인천광역시 동구 송현동 7-106,다목적,1,200.0,360도전방면,30,2017-11,032-770-6300,37.4816136,126.6415867,2020-03-02
130,인천광역시 동구청,인천광역시 동구 수문통로 19,인천광역시 동구 송현동 68-24,다목적,1,200.0,360도전방면,30,2013-12,032-770-6300,37.4782089,126.6325505,2020-03-02
131,인천광역시 동구청,인천광역시 동구 송현로11번길 19,인천광역시 동구 송현동 67-90,다목적,2,200.0,360도전방면,30,2016-06,032-770-6300,37.47822993,126.6331348,2020-03-02
132,인천광역시 동구청,인천광역시 동구 송현로11번길 20,인천광역시 동구 송현동 67-72,다목적,1,600.0,360도전방면,30,2017-11,032-770-6300,37.4781996,126.6333817,2020-03-02
133,인천광역시 동구청,인천광역시 동구 송현로19번길 8,인천광역시 동구 송현동 67-34,다목적,1,1200.0,360도전방면,30,2017-11,032-770-6300,37.4783326,126.6343696,2020-03-02
134,인천광역시 동구청,인천광역시 동구 화수로 44,인천광역시 동구 송현동 66-774,다목적,1,200.0,360도전방면,30,2016-06,032-770-6300,37.48340993,126.633305,2020-03-02
135,인천광역시 동구청,인천광역시 동구 송화로 44번길 1,인천광역시 동구 송현동 66-679,다목적,2,200.0,360도전방면,30,2017-11,032-770-6300,37.480591,126.6333166,2020-03-02
136,인천광역시 동구청,인천광역시 동구 송현로29번길 15,인천광역시 동구 송현동 66-6,어린이보호,2,200.0,180도양뱡향,30,2017-11,032-770-6300,37.4790983,126.634116,2020-03-02
137,인천광역시 동구청,인천광역시 동구 화수로 7,인천광역시 동구 송현동 66-530,다목적,1,200.0,360도전방면,30,2015-10,032-770-6300,37.4802994,126.635997,2020-03-02
138,인천광역시 동구청,인천광역시 동구  수문통로 47,인천광역시 동구 송현동 66-312,다목적,3,200.0,360도전방면,30,2016-12,032-770-6300,37.480364,126.6344381,2020-03-02
139,인천광역시 동구청,인천광역시 동구 송현로29번길 15,인천광역시 동구 송현동 66-3,다목적,4,200.0,360도전방면,30,2016-11,032-770-6300,37.479032,126.6334646,2020-03-02
140,인천광역시 동구청,인천광역시 동구  화수로 21,인천광역시 동구 송현동 66-24,다목적,4,200.0,360도전방면,30,2018-06,032-770-6300,37.48109607,126.6338695,2020-03-02
141,인천광역시 동구청,인천광역시 동구 송화로48번길 14,인천광역시 동구 송현동 66-181,다목적,3,200.0,360도전방면,30,2016-12,032-770-6300,37.4804391,126.6342069,2020-03-02
